"feature","score"
"CCDC82",-4.73346614549341
"TRIM14",-4.73270633243908
"PLEKHN1",-4.72794196458702
"RNF126",-4.72681387255745
"SH3GLB1",-4.7243055637415
"DTX3L",-4.70214814600796
"PMAIP1",-4.69847390606856
"RIF1",-4.69306257058329
"TTC39C",-4.69207040195347
"IKZF4",-4.68347185717568
"PRDX4",-4.67802634205518
"PTPN6",-4.67754932078558
"H2AFZ",-4.65299087592289
"TRIM21",-4.652221872912
"YPEL3",-4.63469442078515
"EIF5B",-4.616922208288
"IL1R1",-4.61424749385239
"SLC25A5",4.60033215321007
"LCP2",-4.59494388533575
"VASP",-4.59457814299209
"TM9SF2",-4.58252277212999
"PRMT2",-4.57924374675458
"FUT11",4.57072707565522
"H1F0",-4.55586335135009
"GTPBP4",-4.55398808238773
"DHRS12",-4.54224082525813
"HSPA1A",-4.53636005870651
"HNRNPF",-4.53359679162899
"HLA-DRB1",-4.52876212649393
"DHX58",-4.52817873121675
"HLA-DPA1",-4.52310843924373
"SLC22A17",-4.5202458051343
"DDX46",-4.51569571042865
"CCDC85B",-4.50325165346357
"OPTN",-4.50048994499241
"PIN1",-4.49922722006302
"ATP5H",-4.4820941961182
"OGFR",-4.47235630070397
"GNB1",-4.46045325411431
"AHR",-4.45493317011056
"SNHG8",4.44440661212497
"TRADD",-4.44268389034466
