"feature","score"
"INSIG2",8.04794942717797
"TAGAP",8.04593619668918
"H2AFZ",-8.02807965110443
"PLIN2",8.0106560960288
"SLC16A1-AS1",-8.0102755998062
"MLLT3",7.98430002543146
"EVI2B",7.98388197489057
"TPM4",-7.96602445088349
"FASN",-7.96227968156624
"LRRFIP1",-7.94943777997923
"VAMP4",7.9214771159776
"NKG7",-7.91857922850327
"FKBP11",-7.88300436072545
"TIMD4",-7.84789530657799
"HNRNPA2B1",-7.81953685353996
"MBIP",7.81837874673299
"GABPB1-AS1",-7.80067685007531
"NFKBIA",7.78893657322453
"ANKRD36C",-7.78570053724672
"NOP56",-7.77941322118662
"CD82",7.77730401845217
"FTL",-7.76302966041554
"MAT2A",-7.75270257309708
"PLPP5",7.74517358430417
"CORO1B",7.73266080600381
"ZNF106",-7.7172574201049
"RPL6",-7.70420585940919
"GNG2",7.68516375367761
"SERBP1",-7.66121750608135
"DYNLL1",-7.63858672784254
"RPS4Y1",-7.59299993802298
"MFSD10",7.53715761560818
"AAK1",7.52651074676407
"EIF5A",-7.51745278386763
"PGAM1",7.512268120076
"AK2",7.50372224811749
"EBNA1BP2",-7.50363221488932
"CD200",7.5023549569379
"NR4A2",7.49932353290831
"ERMN",7.48397877390707
"ALOX5AP",7.45677030947906
"TRIB3",-7.42239205732107
"NRDC",-7.40114303155913
"FUS",-7.39071254176505
"VKORC1",7.38096773966288
"COPRS",7.37047588970132
"PEX2",7.36878651045045
"ABHD14B",7.3556157991899
"MEA1",7.34968227516018
"NFIL3",-7.34343593415149
"MGEA5",7.3418357095136
"PPP1R15A",7.32623341354186
"TADA3",-7.28224738626008
"SBF2-AS1",7.28179490376956
"ERO1A",7.24955162329543
"ETFB",-7.22388110742592
"FABP5",7.19640479291699
"SEPT1",-7.19225145090685
"MRPL44",7.18538660611269
"PGK1",7.17709289132051
"WDR33",7.1723913390937
"ANXA5",7.16219124560668
"CHST12",-7.13643055301497
"RNF19A",-7.12594670112316
"PPIB",-7.10526200227423
"LUC7L3",-7.09817558915234
"RPS20",-7.09591727253791
"NPW",7.07163022087937
"LEF1",7.05769682684493
"MMP25-AS1",-7.00717739249399
"MSH6",-7.00428941041073
"UFD1L",-6.98473289538208
"MGST2",6.96474596899023
"DDHD1",-6.96300519055781
