"","group_Th17","group_Th0","group_iTreg","group_Th2"
"DNAJB6",NA,-0.296761565906733,0.252340606980304,-0.166813751509837
"SCML4",0.217812916175811,-0.218654950847398,0.102209075971042,-0.23251850238568
"GLB1",NA,-0.436840508162281,0.490547813798497,-0.450309858936749
"COPRS",0.273865153661458,-0.414295463150592,0.253083498821871,-0.358836748744725
"KDSR",0.21446731418206,-0.300654330587226,0.123084970290558,-0.142641462549406
"IVNS1ABP",0.169047109929263,-0.35918779411429,0.316304194653303,-0.377098429875102
"FAM173A",0.181423834501937,-0.216098477082024,0.102471327953112,-0.169242284374212
"FKBP1A",NA,-0.279098950159698,0.281942210401703,-0.276834930099201
"CCNG1",-0.198809818078663,0.332114674856039,-0.16947516991755,NA
"XAF1",NA,-0.323404950507537,0.391976661837519,-0.270495081556837
"KLF6",0.152446423268692,-0.431339226376307,0.470607800208853,-0.601389616264262
"FAM46C",NA,0.201242049871761,-0.102478905041485,NA
"NDUFB2",0.105298585408088,-0.265821705436834,0.136888627897142,NA
"SYNGR2",0.195589897592267,-0.304178685440415,0.237845191754162,-0.341977854253213
"PRDX2",NA,0.313827317663711,-0.341276101726649,0.208760455844689
"RTN4",0.104494130349797,-0.279961457796941,0.264415695736191,-0.262751848821902
"CDKN2D",0.246036041710039,-0.349566330522714,0.248697893142699,-0.395376492955835
"TRABD",0.165640760852825,-0.298955756941654,0.195188462650082,-0.201099382163953
"ADAR",NA,-0.279031200299909,0.176531914799775,NA
"ACTA2",NA,-0.245527401626171,0.249457636738048,-0.230681530871451
"ATP6V0E1",0.166148165097004,-0.248032528973838,0.181544282927272,-0.252816286048258
"UBC",NA,-0.361921290059483,0.473157996290833,-0.590532522746059
"ATP6V1H",0.13474518634808,-0.226340230078785,0.146646070053314,-0.15720975102811
"ARL4C",NA,0.285399718007343,-0.275501494024901,0.143788253011415
"NEMF",0.104676261801037,-0.241570527431494,0.1456776954049,NA
"SH3KBP1",0.100493163178557,-0.287850642010252,0.209541624390787,-0.129827967457272
"TAPBP",NA,-0.286076476740186,0.263377833875705,-0.180055950032874
"EVL",-0.204602646920312,0.290684173705123,-0.212340557246011,0.205658138283591
"BHLHE40",-0.185244828477666,0.371709430001999,NA,-0.407515951250974
"MZB1",-0.20241520157333,0.36962088883548,-0.213343589550775,NA
"RP11-81H14.2",NA,-0.193540023257178,0.168013986338446,-0.119528132585673
"EZR",NA,-0.280114917623289,0.189409473467375,-0.100213993553762
"MRPL40",0.107796820656816,-0.238753063846915,0.17613894329866,-0.149316175076707
"NRBP1",0.208321674456726,-0.248691729950585,0.174800361169728,-0.319133904054203
"TGFB1",NA,-0.233445625613177,0.132204432647277,NA
"UBQLN2",0.140265259632331,-0.242410712003775,0.165106251568594,-0.17963982690372
"DUSP4",0.139067197313857,-0.441725041394067,0.595215608022258,-0.913261840339148
"BBX",0.12742988043295,-0.266475460307383,0.217294201396098,-0.226448505122027
"ACSL4",0.12281557515359,-0.26890743633267,0.195843471381313,-0.170076238801042
"SURF4",0.185781908356611,-0.298943777973356,0.195711323359496,-0.239867605339649
"AKAP13",0.137394848953987,-0.231034406625486,NA,NA
"LTA",0.357820128376105,-0.665317072292748,0.451063715522554,-0.633331394052722
"QSOX1",0.134171323632996,-0.171601537018654,NA,-0.138306635206366
"APOL2",NA,-0.314192075222287,0.248375125861272,-0.157216686624321
"GYPC",NA,0.236894278074323,-0.289941379434036,0.149949394396002
"MT-ND3",NA,-0.20588688801972,NA,0.222539136203685
"AGPAT2",0.156979538507395,-0.249247892883854,0.196422260699105,-0.265007804160792
"CRIP1",NA,-0.324282619552168,0.474552473388942,-0.453110307846756
"SLC2A3",-0.181352491813576,0.487756165398517,-0.136820518706036,-0.310039944891105
"IFI44",0.176082390075289,-0.326970316802082,0.364345796502877,-0.564671552509999
"TXNIP",NA,-0.37414570448422,0.353980244145244,-0.284312797354789
"RAB27A",0.218342540461679,-0.287067117272887,0.148984830863111,-0.222570856369947
"LMNA",NA,-0.567630524652609,0.681516848292517,-0.783324864582567
"TUBA1C",0.155532234849695,-0.390365214557516,0.348060787165054,-0.372861730711499
"PPARG",0.105418816781196,-0.155052462415399,0.127034286076694,-0.176439335562401
"ATP6V0B",0.163885668948275,-0.22579444233402,0.113726356821128,-0.144957860625924
"NEK1",0.123254545187819,-0.20164093852612,NA,NA
"RUNX1",0.107084462721824,-0.22555942101228,0.13108410268941,NA
"GNB2",0.16881558683988,-0.243029044404443,0.219071765889779,-0.347671812883408
"SCAMP2",0.171249229603464,-0.230654699921622,0.150111760719168,-0.224325538570854
"VPS29",0.169694800087207,-0.253313575368771,0.177122003105733,-0.241845076553528
"FURIN",0.162947854672917,-0.314927904097059,0.191423986648402,-0.164520557787855
"SEPT2",0.158149112043143,-0.225026244166538,0.114484836416495,-0.137358144537739
"NDUFC2",NA,-0.232551194191341,NA,NA
"XRN1",NA,-0.317518751578834,0.244599437766413,NA
"LUZP1",NA,-0.179187915089485,NA,NA
"ABI1",0.266272214010888,-0.253902739664078,NA,-0.26262782659899
"PSTPIP1",NA,-0.230924072699573,0.201667100366396,-0.178819464473803
"YWHAB",NA,-0.214905924371482,0.187573814304761,-0.102079514188149
"PIK3IP1",0.123483112655334,-0.284059750840953,0.219771962261612,-0.19723959164992
"MTX3",NA,0.122883122666624,NA,NA
"GCH1",NA,-0.1471824960782,0.157900779791422,-0.211500723360677
"CLIC1",0.181378094997612,-0.237870902169063,0.267051678423316,-0.494763614334462
"SRSF5",NA,-0.255686167017227,0.184904158515129,NA
"CCT6A",NA,-0.301668233228331,0.211694504809208,NA
"PTPN2",-0.144557494564316,0.201939793476326,-0.141192124492284,0.146566870653857
"PRPF40A",0.105211885606344,-0.248618142837688,0.111973274458047,NA
"TOR1A",NA,-0.203534404129826,0.153850713677346,NA
"TUBB4B",0.120117258489795,-0.441581423823851,0.374627742206599,-0.284386139616183
"PSMC2",NA,-0.237382908139149,0.230746184998741,-0.211270111035826
"HN1",0.103253390176711,-0.272210181710042,0.213307557583258,-0.16557050781694
"TMEM165",0.194186388571545,-0.234769456480312,NA,-0.108246906329183
"VAMP8",0.158750872820001,-0.247158068614465,0.162390754030195,-0.200555502840719
"CAPN1",NA,-0.194433746242469,0.194922071027636,-0.121309862731808
"EFHD2",NA,-0.220347791625478,0.230708259256292,-0.141597337852631
"SEPT7",0.114003619428515,-0.303018333779204,0.258306437037693,-0.231389161417745
"CD3G",NA,-0.273299274196192,0.149591162941695,NA
"GRAP2",0.155336285581411,-0.315452011929992,0.284563512930261,-0.348302838586358
"URI1",0.105101020939667,-0.204887152148578,NA,NA
"LDHB",-0.146754546088161,0.197810555506105,NA,NA
"GPR132",NA,-0.144371049234824,0.151248084119504,-0.152967804488246
"CD70",0.396299678632947,-0.698403509322189,0.616998576312239,-1.21496857878527
"EVI2A",0.122716527158008,-0.297125831655079,0.250768179922344,-0.240665317228045
"RANGAP1",0.111032780710312,-0.20560998327866,0.128942614414781,-0.112009871377753
"UBA7",NA,-0.209789643518714,0.192767768467163,-0.118936727635094
"PPP1R2",NA,-0.250190934292893,0.215468613698072,-0.166591012023322
"PAQR4",0.1015579689129,-0.155898049668439,NA,NA
"PRDM1",-0.210961959553915,0.299396639468774,NA,NA
"TRIP10",0.153835510163667,-0.17605991909906,NA,-0.149329987900602
"HINT1",NA,0.17983302137552,-0.162014778261258,0.108883049817899
"CFL1",NA,-0.260158816802107,0.215620079157592,-0.130433034694533
"TAP2",NA,-0.2117196354301,0.218612210425279,-0.147468837556777
"CD164",NA,-0.291766468988302,0.306924058202806,-0.252865028123739
"KLF7",0.122893142802819,-0.197425093172304,0.135743947498195,-0.158750374753007
"BAZ1A",NA,-0.27176462168658,0.216987305733041,NA
"WDR1",NA,-0.228432363513645,0.183684375979237,NA
"CHMP4B",0.130088245576749,-0.232695383164182,0.141107557658261,-0.128351246418908
"DEK",NA,-0.306455627924467,0.299501650068556,NA
"MAL",-0.276223588694104,0.327150409223139,-0.447046344940749,0.562152677709075
"ERO1A",-0.196848279627727,0.351886301599625,-0.14603761601206,NA
"RBM39",NA,-0.175827497228061,NA,NA
"EMC7",0.105709866510735,-0.193717460612901,0.139611368187759,-0.14169684447226
"ADGRE5",0.186344386393606,-0.244359296845409,0.18385578430824,-0.302600804044806
"ECHS1",NA,-0.218548977983463,0.144078882267537,NA
"DDB2",NA,-0.221785753116842,0.218735164865623,-0.102702938524537
"PARP10",NA,-0.205484226183825,0.21028997885144,-0.185731176432409
"TIAM2",NA,-0.107428197587368,NA,-0.104857938441147
"CD2BP2",NA,-0.206099342655155,0.161143654562177,-0.122975147308743
"EXOSC1",0.112864191467396,-0.24161715624374,0.146001380576207,NA
"EEA1",NA,-0.18927742658765,0.131383928582112,NA
"PSMA5",0.118143201404217,-0.252027516347602,0.165030860985973,-0.125530644425139
"EIF3F",-0.152736612187959,0.216352413487462,-0.214379989180512,0.249946051028247
"GGNBP2",NA,-0.195223812336577,0.115934095342288,NA
"UTP3",NA,-0.16913638210636,0.146570703653911,NA
"TCIRG1",0.106902011043964,-0.178848317605443,0.143949101270065,-0.175553094229572
"SAMSN1",NA,-0.322486259070722,0.484645893984033,-0.41615231739799
"NUDC",0.134547759212099,-0.262595093080706,0.195471959811583,-0.200206245370604
"PTK2",0.108246841449591,-0.14900225517709,0.142098485034413,-0.118563427359377
"PMEPA1",0.113393801718246,-0.120316974980118,NA,-0.144723357750937
"IFRD1",0.147838990018348,-0.209071569777562,0.134299265326367,-0.182712787921808
"MEAF6",0.136170689207141,-0.249421362565697,0.223383448611042,-0.282913747355658
"MAP4",0.128989668256977,-0.274556323514199,0.150916749054603,-0.126379675449808
"LGALS8",0.158790786671166,-0.253125706343072,0.179408315442629,-0.226450656889462
"AFAP1",0.116451910033085,-0.185527019234679,0.181725093537673,-0.260369715995938
"HSPB11",0.216405289218387,-0.243432577871827,0.147980654640574,-0.28580234294831
"SKP1",0.111757884046058,-0.2251827951691,0.203642819566171,-0.233872906211364
"MRPL46",NA,-0.253972075188871,0.293544907635725,-0.263362697171104
"H2AFV",NA,-0.294952687517942,0.221115959971492,-0.119381021928153
"KIF5B",0.104342867462917,-0.238693010309595,0.105440149339459,NA
"PGM2L1",0.133940592227674,-0.244649733204041,0.146211322268288,-0.127246848572519
"MT-ND2",0.130478334012556,-0.225091141649975,NA,0.156654007478719
"TNFRSF1B",-0.305585132353184,0.338881512349311,NA,NA
"GAPDH",NA,0.208902606266212,-0.104103814611455,-0.214704493979258
"IKZF1",-0.193327896940105,0.228337441818125,-0.30096168839667,0.408847754260492
"TRMT10C",NA,-0.212750611614958,0.12356313188667,NA
"RBM3",-0.18415457071006,0.230234024604234,-0.167629692620555,0.200297045589325
"ATF3",0.264771807184343,-0.29163594152048,0.187158365163061,-0.390311020395145
"TRMT112",0.140294498543172,-0.231577708888684,0.168662657238722,-0.203729025211976
"PSME3",NA,-0.160481931761273,NA,NA
"UNC93B1",NA,-0.177983624602404,0.182006139772453,-0.200111336572655
"U2SURP",0.109101272780437,-0.228515477100126,0.142890051965603,-0.101493980731992
"FKBP3",NA,-0.24528220237939,0.217119115687693,-0.187269697540591
"PABPC1",-0.141286772065081,0.195123918818661,-0.161605374485945,0.184689990127854
"LINC00869",NA,-0.150835696839598,0.158365414731598,NA
"C17orf62",0.158812045366293,-0.237503193054925,0.182329011487849,-0.257381188626123
"RAB9A",0.264854341123513,-0.301423415442954,0.129898865338554,-0.250014299933309
"SLC39A1",0.155230047033158,-0.236262063189787,0.147850034532071,-0.181377696164198
"PCNX",NA,-0.172556318117758,0.110477410025369,NA
"ZDHHC16",0.111185474084359,-0.176053093603782,0.110644238579189,-0.121549924006095
"RPS10",0.13896126199415,0.166176135152777,-0.475776979843529,0.289972250135651
"RPL36A",0.22482853032932,0.116692032201967,-0.424370708242881,0.159372543923541
"EED",NA,-0.275646663920234,0.463110449446629,-0.522858846582318
"RPL41",NA,0.116944862376189,-0.254853150850186,0.143780158323112
"PGAM1",NA,-0.238109517456709,0.364587677149782,-0.515014447545137
"PRKCDBP",-0.239787769470511,-0.273562631662465,0.592499984881348,-0.391913591070644
"HLA-F",NA,-0.206351691234925,0.320343990620818,-0.302176536091131
"RAB11A",NA,-0.189562769106721,0.316105939890817,-0.339785582077735
"CACYBP",NA,-0.286565029229987,0.371233058335515,-0.258128817316201
"RBX1",NA,-0.186332406807389,0.297747087009406,-0.286376592409463
"BZW1",NA,-0.198731004969215,0.354493511592759,-0.23100485681463
"HSPA1A",NA,-0.244314055006157,0.118138645347856,NA
"PKM",NA,-0.154903406055739,0.296443430891059,-0.473448627047507
"IGFBP4",NA,-0.194214243060544,0.321073878583262,-0.225730694431918
"TPT1",0.120513575687191,NA,-0.186232696388244,NA
"TRADD",NA,-0.227040404922276,0.290276152162382,-0.355886493546585
"HOPX",0.238422495748533,0.173120500869333,-0.571209785298466,0.262247987334047
"IFIT5",NA,-0.188125641022406,0.232241263814494,-0.249895751646286
"FOXP1",NA,-0.263942799839241,0.288175576963934,-0.228165897776874
"CCL5",0.560988767904922,-1.41258513452974,1.02239514901459,-2.31498966299351
"CDC42",NA,-0.187975322586657,0.254655144616002,-0.238202432297178
"TRIM22",NA,-0.260150190220619,0.307837690391567,-0.248638264122363
"RBM8A",NA,-0.208325153965162,0.268001199633392,-0.212624573052215
"LSM6",NA,-0.210393804461929,0.279811475242582,-0.189359638398756
"JAML",-0.163117668056638,-0.307077060280188,0.398535454025159,NA
"DHX58",NA,-0.203082881750507,0.285226621083409,-0.266910213296762
"PTGES3",-0.148057441808507,NA,0.242442297186755,NA
"MT-ATP6",NA,NA,-0.329169115748916,0.500536824344828
"TNFSF10",NA,-0.221437898333257,0.423220192475319,-0.744056167903388
"SP100",0.121842437258691,-0.196248774027176,0.262419533403618,-0.432916375343527
"CTNNA1",NA,-0.171592061456594,0.225771770004633,-0.168956793009714
"GPSM3",0.126628589830744,-0.189444794463386,0.271165797036442,-0.476081476866329
"LAMP3",NA,-0.112083911439284,0.172080837096618,-0.172218595562344
"ESD",NA,-0.130282273402889,0.259414144695237,-0.212396470486045
"NFKBIA",0.146292006781836,-0.279237358276561,0.405839921481702,-0.69794956296103
"PI4K2B",NA,-0.175350775840877,0.217473103140293,-0.114069714810357
"DNAJC12",NA,-0.355711467877232,0.441406602811916,-0.473333586219942
"TMX1",NA,-0.19756780530611,0.237799698403009,-0.188168468127202
"MCL1",NA,-0.153598791088686,0.315477186184984,-0.369916976836131
"ERH",NA,-0.174976936610402,0.253632543184044,-0.156745381188302
"DDIT4",NA,NA,0.409489480633758,-0.880316926450486
"IFITM2",NA,-0.239353182122435,0.30906437840878,-0.30247380969111
"FKBP1B",NA,-0.103357472674736,0.117594672600452,NA
"BMPR2",NA,NA,0.130447037313224,NA
"RPL28",NA,NA,-0.116681799134097,NA
"LPCAT2",NA,NA,0.136207888413486,NA
"H1FX",NA,-0.267166322503475,0.34742187581264,-0.125398357593845
"LMCD1",NA,-0.157046504064719,0.200714228823791,-0.179410593052197
"SAMD9",0.114232997173833,-0.24812888151611,0.379729777912253,-0.491106751323737
"ANXA6",0.116261516169295,-0.22626259334745,0.257610365213347,-0.358300343286137
"ITK",NA,-0.130876221525122,0.212989021439396,-0.219597504194142
"UBL5",NA,NA,0.190317632797768,-0.161708523515007
"ODF3B",0.120967097691363,-0.181759892892674,0.162191655362038,-0.233882803000145
"DPM1",NA,-0.200934653239654,0.255667147188715,-0.192694121874892
"LAG3",NA,NA,0.364719399050429,-0.5394753787438
"FNDC9",NA,NA,0.11525513042805,NA
"OPTN",0.24981559217463,-0.315590547976012,0.274410107376481,-0.523429690909782
"NAPA",0.190872110474396,-0.242494623509897,0.238921895594416,-0.439348708633296
"SDC4",NA,-0.141108404556056,0.18166422563978,-0.164630736981819
"SNHG25",NA,0.144625127124368,-0.21865086297968,0.192724263482427
"YARS",NA,-0.181869966198889,0.227160467607023,NA
"PLK3",NA,-0.131227495425719,0.260474000505928,-0.156440951108931
"PRDX4",NA,-0.220089263958359,0.250443352816005,-0.264479898542538
"PFKP",NA,-0.134790693635297,0.257404844425156,-0.247616675392611
"CXCR3",NA,-0.230860755807367,0.314021352913051,-0.276872247312968
"UBE2N",NA,-0.241239407599403,0.25939265456372,-0.196803263764598
"ATP2C1",NA,-0.151452016688332,0.183701577408146,-0.153749572501334
"YIPF5",0.103308676766635,-0.201204066240456,0.193651456641064,-0.235637421205769
"RHOU",NA,NA,0.108423594951457,NA
"SPPL2A",NA,-0.153852378247864,0.215418764499054,-0.282466055590237
"ADO",NA,NA,0.128409185196187,NA
"CAP1",NA,-0.131631839720568,0.214979158826431,-0.182870058073409
"CXCL10",-0.351712273884957,-0.401537019603254,0.908648180739336,-0.79882502422701
"PCMT1",NA,-0.166312915436474,0.213696414694165,-0.286046094904205
"ARF5",NA,-0.119038538767446,0.231998311208225,-0.207996783348226
"WARS",NA,-0.278406951457424,0.315516711198401,-0.307497175494535
"B2M",NA,-0.134271048839239,0.161174829144744,-0.200795295144946
"EXOC2",NA,-0.276022894749139,0.343004715334078,-0.403569432192291
"RAN",NA,-0.124693897373733,0.216886390395671,-0.118726519729385
"CNDP2",NA,-0.222880379441404,0.240691127115385,-0.158025279709299
"ZFYVE21",NA,-0.128504660029241,0.133240599414194,-0.137010329692546
"DNASE2",NA,-0.18469192079051,0.206648971691464,-0.161611063860113
"DHRS3",-0.164915504573018,NA,0.21671504738288,NA
"HM13",NA,-0.179379435467758,0.255998581671341,-0.361693123681024
"CCDC167",NA,0.204869985384216,-0.249917855810842,0.24774607796906
"SON",NA,-0.14494151619486,0.217175747052278,NA
"MAT2B",NA,-0.194415428783783,0.210791799947623,-0.114933823449222
"CNP",0.130636898776736,-0.247563630942705,0.206943357020384,-0.240355471437242
"TNIP1",0.11247093759404,-0.245800190400397,0.274328555352147,-0.35567513110252
"ACTB",NA,-0.203074541926743,0.273619058732427,-0.340558949245544
"SLC38A5",0.153985540688574,-0.198188677853206,0.171850540506329,-0.28982807330369
"TGM1",NA,NA,0.114696577766104,NA
"HNRNPA0",NA,-0.194191515238609,0.208141457751335,-0.107117494335158
"STK38L",NA,-0.154175221371196,0.234778598968333,-0.142594375045232
"TMEM179B",NA,-0.167202586706824,0.176967266743457,-0.118751082114402
"GLOD4",NA,-0.152802494090389,0.180215621211311,-0.124249081010882
"FBXO6",NA,-0.183723909771851,0.194851264242808,-0.113992286602223
"DHPS",NA,NA,0.204644863651198,-0.188220695307959
"PSMB10",NA,-0.111476323322826,0.23124842976688,-0.154131080545441
"MSRB1",NA,-0.180007483438404,0.218586400219846,-0.18978693898956
"TRAF1",0.162367452054564,-0.247173041554818,0.24596422445327,-0.388564828036074
"RPP38",NA,-0.116258547184482,0.148606037215425,-0.140685502022231
"SRSF2",-0.191510270444805,-0.149524025750653,0.233169788335302,NA
"TPI1",NA,NA,0.231189922303941,-0.457765299803368
"RPP30",0.169501391498324,-0.224065679181808,0.209624590603972,-0.359900952593081
"OAS2",NA,-0.177122098529745,0.209005670138187,-0.202844792620814
"RP11-138A9.2",NA,-0.264694942310315,0.321195189289278,-0.229035616980528
"PFKL",NA,-0.115071981922365,0.201792647747741,-0.172315714654498
"GIMAP7",0.162675950180434,-0.325680496681573,0.392991446112687,-0.611493854998362
"DERL1",NA,-0.180781738542741,0.177235306702501,-0.213141174919669
"PCBP1",NA,-0.206403871562978,0.181416684075955,-0.101678540070059
"LCP2",NA,-0.232380142248921,0.239540833552531,-0.163972712019608
"AKIP1",NA,-0.115010496578855,0.180324219240406,-0.19554147000421
"RAB5C",NA,-0.156641516131625,0.196511942857497,-0.148305608269061
"SF3B2",NA,-0.102329000448069,0.194179821163089,-0.14513648728681
"TNIP2",NA,-0.239435026302122,0.247072687788745,-0.263274749788876
"ADSS",NA,-0.184505352567326,0.212867158782113,NA
"KLF10",NA,NA,0.103894303521553,-0.129932637812141
"RNH1",NA,-0.182599136387568,0.215129543924988,-0.114297137571512
"STAT1",-0.114349551478631,NA,0.234893835311683,-0.109302931566984
"SNX3",NA,-0.134226359011084,0.191678830498087,-0.316388340535872
"CCR4",NA,-0.163641353930513,0.243455461136615,-0.189693464109468
"NBEAL1",NA,0.112871694249249,-0.194716066614248,0.137879731532772
"FABP5",0.12002189844114,-0.421444334116793,0.414332998839123,-0.406739453283401
"IKZF4",NA,-0.137757746920151,0.131118052272804,NA
"RGS1",0.337176500557995,-0.241227410127474,0.562592548760199,-0.945864865335786
"XRCC6",NA,-0.133108556190781,0.211215818989319,-0.216796334264352
"NOL7",NA,-0.155998950157557,0.200779518418806,NA
"C15orf48",NA,NA,0.184077687409971,-0.283666222353743
"ETS1",-0.237113976702338,0.230446809331766,-0.247143058836526,0.385272737663338
"MAGOH",NA,-0.221967172566503,0.201801444701573,-0.141901635487222
"CCND2",0.115093601903705,-0.179682060715725,0.348827075416899,-0.66841666593915
"ACOT7",NA,-0.249417108816552,0.240693352525316,-0.211473510781052
"TMEM59",NA,NA,0.176025312233771,-0.289523839490377
"TUBB",0.120117258489795,-0.259491652190158,0.465786400194277,-0.431545816375403
"LMNB1",NA,-0.16044526481788,0.216733581710242,-0.145570537689552
"PSMA4",NA,-0.152087681967211,0.209082982617574,NA
"SS18",NA,-0.124801663784101,0.187043616202912,-0.153211324217834
"LDHA",-0.228806197031659,0.155806707780264,0.212226696827238,-0.306056242065702
"CXorf40B",NA,NA,0.111369702274298,-0.103412280600545
"TDRD7",NA,-0.103714841206182,0.12772353488928,-0.114107968232414
"PSMB2",NA,-0.178353450494985,0.194493478167986,NA
"PPHLN1",NA,-0.198306426594657,0.199213565100046,-0.170020828493707
"TRANK1",NA,-0.118021042037526,0.152957099245898,NA
"RNF125",-0.178089808880796,-0.162755600497228,-0.158440821743354,0.676578606798251
"RBM47",NA,NA,NA,0.118784795820189
"HIST1H1D",-0.520007583196187,NA,NA,0.792306582368775
"LIMA1",-0.114154094015449,-0.237838423130526,NA,0.546986237663904
"RRS1",-0.140882579392604,-0.297496712161807,-0.305815603821446,0.944606733815999
"KLF3",-0.111899482338261,NA,-0.113204398550132,0.248560370630129
"RGS9",NA,NA,-0.110300749213317,0.21329110733813
"SLC39A8",-0.16058184433826,NA,-0.197699023294394,0.407765973855807
"KLF2",NA,NA,NA,0.278124711726344
"EHD4",0.140854573924712,-0.142347295895646,0.200967135459212,-0.425389875336322
"NDFIP1",0.158498665900076,-0.109053248062217,0.151206609782235,-0.40779052920504
"HADHA",-0.1791416990244,NA,NA,0.342826165387
"YBX1",-0.227924331966901,0.231433899981855,-0.242141403339677,0.365583651445244
"RAD21",-0.176647886635213,NA,-0.130854939810699,0.412588065500984
"PDE3B",-0.11968799283064,NA,NA,0.248208233657905
"LINC01588",0.127211249379376,-0.153467884342047,0.282552413452134,-0.573809170382297
"PPDPF",NA,NA,0.220171451094583,-0.408003589229566
"SLC26A4-AS1",NA,NA,NA,0.101851757651429
"HELLS",-0.18693527536205,NA,-0.103503470036502,0.404084238848106
"HIST1H1B",-0.65082173561208,0.285233167504023,-0.357490740474256,0.874636423538554
"PPP1R14A",NA,NA,NA,0.108470627541588
"PTPN11",NA,NA,-0.112056920365545,0.297343935683668
"EPRS",-0.209053193938079,NA,NA,0.340127611299921
"EMP3",0.201334213431652,-0.162482528429699,0.153635317379487,-0.40554417163112
"RBL2",-0.120010956538201,NA,-0.136401626994243,0.264443319311553
"HIST1H1E",-0.459220630412667,NA,-0.153751059660486,0.677749378859693
"NINJ1",0.191385492456795,-0.224041463976001,0.231642309927045,-0.455988640646454
"TGFBR3",NA,NA,NA,0.140090494978976
"MAP1LC3B",0.184027931274358,-0.212758292083588,0.207704482831815,-0.404614629877079
"MPHOSPH9",-0.154749995262529,NA,NA,0.25336594087993
"LBR",-0.221482040227258,NA,-0.102499188621938,0.402603358341505
"EIF3A",-0.170465814623479,-0.106510253959905,NA,0.331928695545843
"HOMER2",NA,NA,NA,0.117074197046279
"SRGN",0.173518844804443,-0.188785488912099,0.283756895885231,-0.612364407066334
"SH2D2A",0.188589804825327,-0.228404306604723,0.222672343544553,-0.421293585166624
"ICOS",0.156414737236338,NA,0.154609498459157,-0.507772029534815
"FAM120A",-0.152377765045956,NA,NA,0.30204713460525
"PGK1",-0.147792265337052,0.116968620856584,0.241845620274253,-0.444028908102597
"GIMAP4",NA,NA,0.195095935170864,-0.563794638200687
"PTPRN2",NA,NA,NA,0.217648779296659
"AUH",-0.112134673447978,0.121197815839405,-0.171622614343527,0.267333255900078
"CD44",0.221418271458243,-0.194012352980815,0.182843980203053,-0.45890810445952
"CMTM6",0.161235090451126,-0.129481118714513,0.140518058778689,-0.352875878647294
"MAST4",0.159811017632992,-0.236285995813025,0.214419795550392,-0.330740108341063
"CD69",NA,-0.132176574616998,0.189815134045124,-0.215288114743537
"HSBP1L1",-0.13554815049755,NA,NA,0.202499191467259
"FXYD5",NA,NA,NA,-0.363765766778291
"LSM2",0.146217321633371,-0.136307705367074,0.143277148771715,-0.317432339674748
"CD68",0.208218276603227,-0.110448111788128,NA,-0.34126924604543
"BTG1",0.250242805551457,-0.355956111975985,0.338678175101838,-0.615232371193984
"FAS",0.193392627012943,NA,NA,-0.369573915652427
"FBLN5",NA,NA,NA,0.101887703276942
"HIST2H2AC",-0.282772261142433,NA,NA,0.501571315906237
"CREM",0.160229340919066,NA,0.135486532213504,-0.394912821023632
"PSTPIP2",NA,NA,NA,0.133470552289909
"NCALD",NA,NA,-0.111389729816854,0.186536511846086
"CTNNAL1",-0.134998343499048,NA,NA,0.333251591127712
"SAT1",0.206697521600176,NA,NA,-0.403058370906832
"SLC16A3",0.148581742136483,-0.115775694285025,0.189487802849931,-0.46357469734209
"IFIT2",0.30441309661758,NA,NA,-0.801992104200262
"CEP55",-0.182576690032423,-0.117740404141931,NA,0.498995688472889
"C4orf3",-0.100442559155355,0.209767351344212,0.192277838689775,-0.307751353665207
"MT-CO3",NA,-0.123361173307648,-0.146173491299242,0.294225811356795
"ARF6",NA,-0.143496266069714,0.201748988876323,-0.304114023002338
"ANXA5",NA,NA,0.147952285780619,-0.321495436472012
"PTP4A2",NA,NA,NA,0.270113327398813
"CTC-260E6.6",NA,NA,NA,0.118698030051003
"MYB",NA,NA,-0.104377627344676,0.272389151841736
"LINC01215",NA,NA,NA,0.178251104790334
"LCP1",-0.220573980818419,NA,NA,0.311118281305569
"BCL2L14",NA,NA,0.106753071713239,-0.279311789260208
"CYTIP",NA,0.254441151080244,NA,-0.439020855185523
"IPO5",-0.125182074864396,NA,-0.113529411925925,0.267755659305438
"HIST1H1C",-0.419169281831282,NA,NA,0.532902738494052
"AAED1",0.136092571043476,-0.198196491015214,0.197628117220406,-0.31106165346844
"TBL1XR1",-0.142637192435767,NA,NA,0.212734930053538
"PABPC4",-0.1143697008565,NA,NA,0.241993777993329
"ZNF770",-0.151050158242925,NA,NA,0.233634423937834
"HRH2",NA,NA,NA,0.112306757405487
"NEIL3",NA,NA,NA,0.179185490423786
"AOAH",NA,NA,NA,0.135099288444074
"DDX17",-0.143337817016146,NA,NA,0.271319344814582
"FLJ21408",NA,NA,NA,0.12697029804833
"SCD",-0.119516438657669,NA,NA,0.154502721439125
"NRDC",NA,NA,NA,0.25261793975813
"NAPSA",0.34450573917416,-0.477804397649251,0.313312107851458,-0.554182848069643
"AC006129.2",NA,NA,NA,0.159230797113441
"SET",-0.193825599028881,-0.1297860277837,NA,0.271000456271702
"TWF2",0.168131380121982,-0.154587420324358,0.126491979133227,-0.292868289569884
"MAPK6",NA,NA,NA,0.175370835956425
"NSMCE1",-0.200931465223169,NA,-0.140368408193446,0.452334579054498
"CCDC53",0.142717197434396,-0.158297546861795,0.147853190594988,-0.283227685497726
"MT-CYB",NA,NA,-0.220665354291604,0.319876689683624
"UBE2D3",NA,NA,NA,-0.242039795621116
